05000N2,0
05001N2,1
07000N2,2
07001N2,3
07011N3,4
07012N3,5
08000N3,6
08010N2,7
08011N2,8
08012N2,9
08020N2,10
09000N3,11
10000N2,12
10010N2,13
10020N2,14
11001N2,15
11003N2,16
11020N2,17
11030N2,18
11040N2,19
12000N2,20
12010N2,21
12011N2,22
12012N2,23
12020N2,24
12022N2,25
12023N2,26
12024N2,27
12030N2,28
12040N2,29
12050N2,30
12051N2,31
12060N2,32
12061N2,33
12062N2,34
13000N2,35
13010N2,36
13011N2,37
13012N2,38
13040N3,39
13050N2,40
13051N2,41
13060N2,42
13070N2,43
13071N2,44
13072N2,45
13073N2,46
13075N2,47
13076N2,48
13078N2,49
13080N2,50
13090N2,51
13100N2,52
13110N2,53
13121N2,54
13122N2,55
13123N2,56
13130N2,57
13140N2,58
13141N2,59
13142N2,60
13150N2,61
13160N2,62
13161N2,63
13170N2,64
13180N3,65
13181N3,66
13182N3,67
13190N2,68
13191N2,69
14000N2,70
14010N2,71
14030N2,72
14031N2,73
14040N2,74
14050N3,75
14060N2,76
14071N2,77
14072N2,78
14073N2,79
14080N2,80
14090N2,81
14091N2,82
15000N2,83
15010N2,84
15020N2,85
15021N2,86
15030N2,87
15031N2,88
15040N2,89
15050N2,90
15060N2,91
15061N2,92
15070N2,93
15071N2,94
15072N2,95
15080N2,96
15081N2,97
15090N2,98
15091N2,99
15101N2,100
15111N2,101
15120N2,102
15131N2,103
15150N2,104
15160N2,105
15161N2,106
15162N2,107
15163N2,108
15171N2,109
15180N2,110
15181N2,111
15182N2,112
15183N2,113
15184N2,114
15185N2,115
15190N2,116
15200N3,117
15201N3,118
15202N3,119
15211N2,120
15220N2,121
15240N2,122
15241N2,123
15242N2,124
15243N2,125
15250N2,126
15252N2,127
15253N2,128
16000N2,129
16002N2,130
16011N2,131
16020N2,132
16030N2,133
16031N2,134
16040N2,135
16041N2,136
16050N2,137
16051N2,138
16053N2,139
16055N2,140
16056N2,141
16057N2,142
16058N2,143
16060N2,144
16061N2,145
16070N2,146
16080N2,147
16081N2,148
16082N2,149
16083N2,150
16090N2,151
16100N2,152
16110N3,153
16111N3,154
16112N3,155
16113N3,156
16120N2,157
16121N2,158
16130N3,159
16131N3,160
16140N2,161
16141N2,162
16142N2,163
16171N2,164
16172N2,165
16173N2,166
16174N2,167
16180C2,168
16191N2,169
16200N2,170
16201N2,171
16210N2,172
16211N2,173
16220N2,174
16230N2,175
16240C2,176
16241C2,177
16242C2,178
16250N3,179
16251N3,180
16260N2,181
16270N2,182
16271N2,183
16272N2,184
16273N2,185
16280C2,186
16290N3,187
16300N2,188
16310N2,189
16311N2,190
16320N2,191
16330N2,192
16331N2,193
16332N3,194
16340N2,195
16350N2,196
16351N2,197
16360N2,198
16361N2,199
16370N2,200
16371N2,201
16380N2,202
16381N2,203
16390N2,204
16400N2,205
16410C2,206
16412C2,207
16420N2,208
16430N2,209
16450N2,210
16470N2,211
16480N2,212
16481N2,213
16490N2,214
16500N2,215
16510N2,216
17000N2,217
17010N2,218
17020N2,219
17030N2,220
17050N2,221
17060N2,222
17061N2,223
17080C2,224
17090N3,225
17091N3,226
17110N2,227
17130N2,228
17131N2,229
17140N2,230
17150N2,231
17152N2,232
17153N2,233
17155N2,234
17156N2,235
17160N3,236
17161N3,237
17163N3,238
17170N2,239
17180N2,240
17191N2,241
17200C3,242
17210N2,243
17220N2,244
17230N2,245
17240N3,246
17250N2,247
18000C3,248
18010N3,249
18020N3,250
18022N3,251
18023N3,252
18030N2,253
18031N2,254
18032N2,255
18041N3,256
18050N2,257
18060N2,258
18061N2,259
18070N2,260
18080N2,261
18082N2,262
18100N2,263
18101N2,264
18110N2,265
18111N2,266
18112N2,267
18120N3,268
18121N3,269
18122N3,270
18131N3,271
18132N3,272
18133N3,273
18141N2,274
18142N3,275
18143N3,276
18150N2,277
18151N2,278
18160N2,279
18161N2,280
19000N3,281
19001N3,282
19003N3,283
19010N2,284
19021N3,285
19030N2,286
19040N2,287
19041N2,288
19051N2,289
19061N2,290
19070N2,291
19071N2,292
19072N2,293
19080N2,294
19090N2,295
19100N2,296
19101N2,297
19102N2,298
19103N2,299
19110N2,300
19120N2,301
19121N2,302
19122N2,303
19130N2,304
19140N2,305
19141N2,306
19142N2,307
19143N2,308
19160C2,309
19170N2,310
19180N2,311
19181N2,312
19182N2,313
19190N2,314
19191N2,315
19200N2,316
19210N2,317
19211C2,318
19212N2,319
19213C2,320
19215C2,321
19220N2,322
19231N2,323
19241N3,324
19242N3,325
19250N3,326
19251N3,327
19252N3,328
19253N3,329
19260N2,330
19270N2,331
19271N2,332
19280N2,333
19282N2,334
19290N2,335
19292N2,336
19301N2,337
19310N2,338
19320C2,339
19330N2,340
19340N2,341
19341N2,342
19350N2,343
19351N2,344
19352N2,345
19362N2,346
19363N2,347
19366N2,348
19370N2,349
19380N2,350
19400N3,351
19401N3,352
19402N3,353
19403N3,354
19404N3,355
19410N2,356
19411N2,357
19412N2,358
19413N2,359
19421N3,360
19431N2,361
19440N2,362
19441N2,363
19451N2,364
19452N2,365
19454N2,366
19455N2,367
19456N2,368
19461N2,369
19462N2,370
19463N2,371
19464N2,372
19465N2,373
19466N2,374
19467N2,375
19471N2,376
19480N2,377
