05000N2,0
05001N2_one_0.5,1
05001N2_one_1.0,2
05001N2_two_0.5,3
05001N2_two_1.0,4
07000N2,5
07000N2_one_0.5,6
07000N2_one_1.0,7
07000N2_two_0.5,8
07000N2_two_1.0,9
07001N2,10
07002N2,11
07002N2_one_0.5,12
07002N2_one_1.0,13
07010N3_one_0.5,14
07010N3_one_1.0,15
07010N3_two_0.5,16
07010N3_two_1.0,17
07011N3,18
07011N3_one_0.5,19
07011N3_one_1.0,20
07011N3_two_0.5,21
07011N3_two_1.0,22
07012N3,23
07012N3_one_1.0,24
07012N3_two_0.5,25
07012N3_two_1.0,26
07013N3,27
07013N3_one_0.5,28
07013N3_one_1.0,29
07013N3_two_0.5,30
07013N3_two_1.0,31
08000N3,32
08000N3_one_0.5,33
08000N3_one_1.0,34
08000N3_two_0.5,35
08000N3_two_1.0,36
08010N2,37
08012N2,38
09000N3,39
09000N3_one_0.5,40
09000N3_two_0.5,41
09000N3_two_1.0,42
09010N2,43
10000N2,44
10001N2,45
10010N2,46
10010N2_one_0.5,47
10010N2_one_1.0,48
10020N2,49
10020N2_one_0.5,50
10020N2_one_1.0,51
11001N2,52
11002N2,53
11002N2_one_1.0,54
11002N2_two_1.0,55
11003N2,56
11003N2_one_0.5,57
11003N2_one_1.0,58
11003N2_two_0.5,59
11003N2_two_1.0,60
11010N2,61
11020N2,62
11020N2_one_0.5,63
11020N2_one_1.0,64
11020N2_two_0.5,65
11020N2_two_1.0,66
11030N2,67
11030N2_one_0.5,68
11030N2_two_0.5,69
11030N2_two_1.0,70
11031N2,71
11031N2_one_1.0,72
11031N2_two_0.5,73
11031N2_two_1.0,74
11040N2,75
11040N2_one_0.5,76
11040N2_one_1.0,77
11040N2_two_0.5,78
12000N2,79
12000N2_one_0.5,80
12001N2,81
12010N2,82
12010N2_one_0.5,83
12010N2_one_1.0,84
12011N2,85
12011N2_one_1.0,86
12011N2_two_0.5,87
12012N2_one_0.5,88
12012N2_one_1.0,89
12012N2_two_1.0,90
12022N2,91
12022N2_one_0.5,92
12022N2_one_1.0,93
12022N2_two_0.5,94
12023N2,95
12023N2_one_0.5,96
12023N2_two_1.0,97
12024N2,98
12024N2_one_1.0,99
12024N2_two_0.5,100
12024N2_two_1.0,101
12030N2,102
12040N2,103
12040N2_one_1.0,104
12040N2_two_0.5,105
12050N2,106
12051N2,107
12060N2,108
12060N2_one_0.5,109
12060N2_one_1.0,110
12060N2_two_0.5,111
12060N2_two_1.0,112
12061N2,113
12061N2_one_0.5,114
12061N2_one_1.0,115
12061N2_two_0.5,116
12061N2_two_1.0,117
12062N2,118
12062N2_one_0.5,119
12062N2_one_1.0,120
12062N2_two_0.5,121
12062N2_two_1.0,122
13000N2,123
13010N2,124
13010N2_one_0.5,125
13010N2_one_1.0,126
13010N2_two_0.5,127
13011N2,128
13012N2,129
13012N2_one_0.5,130
13012N2_one_1.0,131
13020N2,132
13020N2_one_0.5,133
13020N2_one_1.0,134
13020N2_two_0.5,135
13020N2_two_1.0,136
13040N3,137
13040N3_one_0.5,138
